-2486822.0018 -3691837.0431 4362065.8946	-138700 18.725784
-2485809.0589 -3692519.1595 4362065.8946	-138700 19.974170
-2484795.9290 -3693200.9980 4362065.8946	-138700 21.222556
-2483782.6121 -3693882.5586 4362065.8946	-138700 22.470941
-2482769.1082 -3694563.8411 4362065.8946	-138700 23.719327
-2481755.4175 -3695244.8456 4362065.8946	-138700 24.967713
-2480741.5399 -3695925.5719 4362065.8946	-138700 26.216098
-2479727.4757 -3696606.0200 4362065.8946	-138700 27.464484
-2478713.2248 -3697286.1899 4362065.8946	-138700 28.712870
-2477698.7227 -3697966.1248 4362065.8946	-138700 29.961255
-2476684.0988 -3698645.7381 4362065.8946	-138700 31.209641
-2475669.2884 -3699325.0730 4362065.8946	-138700 32.458026
-2474654.2917 -3700004.1294 4362065.8946	-138700 33.706412
-2473639.1087 -3700682.9074 4362065.8946	-138700 34.954798
-2472623.7395 -3701361.4068 4362065.8946	-138700 36.203183
-2471608.1843 -3702039.6276 4362065.8946	-138700 37.451569
-2470592.4430 -3702717.5698 4362065.8946	-138700 38.699955
-2469576.5157 -3703395.2333 4362065.8946	-138700 39.948340
-2468560.4026 -3704072.6180 4362065.8946	-138700 41.196726
-2467544.1036 -3704749.7240 4362065.8946	-138700 42.445111
-2466527.6190 -3705426.5511 4362065.8946	-138700 43.693497
-2465510.9487 -3706103.0993 4362065.8946	-138700 44.941883
-2464494.0928 -3706779.3686 4362065.8946	-138700 46.190268
-2463477.0514 -3707455.3589 4362065.8946	-138700 47.438654
-2462459.8246 -3708131.0701 4362065.8946	-138700 48.687040
-2461442.3478 -3708806.5452 4362065.8946	-138700 49.935425
-2460424.7504 -3709481.6981 4362065.8946	-138700 51.183811
-2459406.9678 -3710156.5719 4362065.8946	-138700 52.432197
-2458389.0001 -3710831.1664 4362065.8946	-138700 53.680582
-2457370.8473 -3711505.4816 4362065.8946	-138700 54.928968
-2456352.5096 -3712179.5174 4362065.8946	-138700 56.177353
-2455333.9870 -3712853.2738 4362065.8946	-138700 57.425739
-2454315.2796 -3713526.7508 4362065.8946	-138700 58.674125
-2453296.3875 -3714199.9483 4362065.8946	-138700 59.922510
-2452277.3107 -3714872.8662 4362065.8946	-138700 61.170896
-2451258.0494 -3715545.5045 4362065.8946	-138700 62.419282
-2450238.6035 -3716217.8632 4362065.8946	-138700 63.667667
-2449218.9733 -3716889.9421 4362065.8946	-138700 64.916053
-2448199.1586 -3717561.7413 4362065.8946	-138700 66.164438
-2447179.1598 -3718233.2607 4362065.8946	-138700 67.412824
-2446158.9767 -3718904.5002 4362065.8946	-138700 68.661210
-2445138.5446 -3719575.5025 4362065.8946	-138700 69.909595
-2444117.9933 -3720246.1821 4362065.8946	-138700 71.157981
-2443097.2581 -3720916.5817 4362065.8946	-138700 72.406367
-2442076.3390 -3721586.7013 4362065.8946	-138700 73.654752
-2441055.2362 -3722256.5407 4362065.8946	-138700 74.903138
-2440033.9495 -3722926.1000 4362065.8946	-138700 76.151524
-2439012.4792 -3723595.3791 4362065.8946	-138700 77.399909
-2437990.8254 -3724264.3779 4362065.8946	-138700 78.648295
-2436968.9880 -3724933.0963 4362065.8946	-138700 79.896680
-2435946.9673 -3725601.5345 4362065.8946	-138700 81.145066
-2434924.7631 -3726269.6922 4362065.8946	-138700 82.393452
-2433902.3757 -3726937.5694 4362065.8946	-138700 83.641837
-2432879.8051 -3727605.1661 4362065.8946	-138700 84.890223
-2431857.0514 -3728272.4823 4362065.8946	-138700 86.138609
-2430834.1147 -3728939.5178 4362065.8946	-138700 87.386994
-2429810.9299 -3729606.3151 4362065.8946	-138700 88.635380
-2428787.6273 -3730272.7893 4362065.8946	-138700 89.883765
-2427764.1419 -3730938.9827 4362065.8946	-138700 91.132151
-2426740.4737 -3731604.8952 4362065.8946	-138700 92.380537
-2425716.6230 -3732270.5269 4362065.8946	-138700 93.628922
-2424692.5896 -3732935.8777 4362065.8946	-138700 94.877308
-2423668.3737 -3733600.9475 4362065.8946	-138700 96.125694
-2422643.9754 -3734265.7363 4362065.8946	-138700 97.374079
-2421619.3948 -3734930.2440 4362065.8946	-138700 98.622465
-2420594.6319 -3735594.4706 4362065.8946	-138700 99.870850
-2419569.6868 -3736258.4161 4362065.8946	-138700 101.119236
-2418544.5596 -3736922.0803 4362065.8946	-138700 102.367622
-2417519.2503 -3737585.4633 4362065.8946	-138700 103.616007
-2416493.7591 -3738248.5649 4362065.8946	-138700 104.864393
-2415468.0860 -3738911.3852 4362065.8946	-138700 106.112779
-2414442.2312 -3739573.9240 4362065.8946	-138700 107.361164
-2413416.1293 -3740236.2235 4362065.8946	-138700 108.609550
-2412389.9110 -3740898.1994 4362065.8946	-138700 109.857936
-2411363.5111 -3741559.8937 4362065.8946	-138700 111.106321
-2410336.9298 -3742221.3064 4362065.8946	-138700 112.354707
-2409310.1670 -3742882.4374 4362065.8946	-138700 113.603092
-2408283.2229 -3743543.2867 4362065.8946	-138700 114.851478
-2407256.0975 -3744203.8542 4362065.8946	-138700 116.099864
-2406228.7910 -3744864.1399 4362065.8946	-138700 117.348249
-2405201.3033 -3745524.1438 4362065.8946	-138700 118.596635
-2404173.6346 -3746183.8657 4362065.8946	-138700 119.845021
-2403145.7849 -3746843.3057 4362065.8946	-138700 121.093406
-2402117.7544 -3747502.4636 4362065.8946	-138700 122.341792
-2401089.5430 -3748161.3395 4362065.8946	-138700 123.590177
-2400061.1510 -3748819.9333 4362065.8946	-138700 124.838563
-2399032.5783 -3749478.2449 4362065.8946	-138700 126.086949
-2398003.8250 -3750136.2743 4362065.8946	-138700 127.335334
-2396974.8258 -3750794.0633 4362065.8946	-138700 128.583720
-2395945.7116 -3751451.5281 4362065.8946	-138700 129.832106
-2394916.4171 -3752108.7106 4362065.8946	-138700 131.080491
-2393886.9423 -3752765.6106 4362065.8946	-138700 132.328877
-2392857.2873 -3753422.2282 4362065.8946	-138700 133.577263
-2391827.4523 -3754078.5633 4362065.8946	-138700 134.825648
-2390797.4372 -3754734.6158 4362065.8946	-138700 136.074034
-2389767.2421 -3755390.3857 4362065.8946	-138700 137.322419
-2388736.8672 -3756045.8730 4362065.8946	-138700 138.570805
-2387706.3125 -3756701.0775 4362065.8946	-138700 139.819191
-2386675.5781 -3757355.9993 4362065.8946	-138700 141.067576
-2385644.6640 -3758010.6383 4362065.8946	-138700 142.315962
-2384613.5704 -3758664.9945 4362065.8946	-138700 143.564348
-2383582.2973 -3759319.0677 4362065.8946	-138700 144.812733
-2382550.8448 -3759972.8580 4362065.8946	-138700 146.061119
-2381519.2130 -3760626.3653 4362065.8946	-138700 147.309504
-2380487.3363 -3761279.6310 4362065.8946	-138700 148.557890
-2379455.3460 -3761932.5721 4362065.8946	-138700 149.806276
-2378423.1766 -3762585.2301 4362065.8946	-138700 151.054661
-2377390.8283 -3763237.6048 4362065.8946	-138700 152.303047
-2376358.3010 -3763889.6964 4362065.8946	-138700 153.551433
-2375325.5948 -3764541.5046 4362065.8946	-138700 154.799818
-2374292.7098 -3765193.0294 4362065.8946	-138700 156.048204
-2373259.6462 -3765844.2709 4362065.8946	-138700 157.296590
-2372226.4039 -3766495.2290 4362065.8946	-138700 158.544975
-2371192.9830 -3767145.9035 4362065.8946	-138700 159.793361
-2370159.3837 -3767796.2945 4362065.8946	-138700 161.041746
-2369125.6060 -3768446.4019 4362065.8946	-138700 162.290132
-2368091.6500 -3769096.2257 4362065.8946	-138700 163.538518
-2367057.5157 -3769745.7657 4362065.8946	-138700 164.786903
-2366023.2033 -3770395.0221 4362065.8946	-138700 166.035289
-2364988.6469 -3771044.0359 4362065.8946	-138700 167.283675
-2363953.9784 -3771692.7246 4362065.8946	-138700 168.532060
-2362919.1319 -3772341.1294 4362065.8946	-138700 169.780446
-2361884.1076 -3772989.2503 4362065.8946	-138700 171.028831
-2360848.9056 -3773637.0872 4362065.8946	-138700 172.277217
-2359813.5258 -3774284.6401 4362065.8946	-138700 173.525603
-2358777.9684 -3774931.9089 4362065.8946	-138700 174.773988
-2357742.2335 -3775578.8936 4362065.8946	-138700 176.022374
-2356706.3211 -3776225.5940 4362065.8946	-138700 177.270760
-2355670.2313 -3776872.0103 4362065.8946	-138700 178.519145
-2354633.9642 -3777518.1423 4362065.8946	-138700 179.767531
-2353597.5199 -3778163.9900 4362065.8946	-138700 181.015917
-2352560.8985 -3778809.5533 4362065.8946	-138700 182.264302
-2351524.1000 -3779454.8321 4362065.8946	-138700 183.512688
-2350487.1245 -3780099.8265 4362065.8946	-138700 184.761073
-2349449.9720 -3780744.5364 4362065.8946	-138700 186.009459
-2348412.5768 -3781389.0028 4362065.8946	-138700 187.257845
-2347375.0707 -3782033.1434 4362065.8946	-138700 188.506230
-2346337.3880 -3782676.9995 4362065.8946	-138700 189.754616
-2345299.5287 -3783320.5708 4362065.8946	-138700 191.003002
-2344261.4929 -3783963.8574 4362065.8946	-138700 192.251387
-2343223.2806 -3784606.8591 4362065.8946	-138700 193.499773
-2342184.8920 -3785249.5760 4362065.8946	-138700 194.748158
-2341146.3270 -3785892.0080 4362065.8946	-138700 195.996544
-2340107.5859 -3786534.1551 4362065.8946	-138700 197.244930
-2339068.6686 -3787176.0171 4362065.8946	-138700 198.493315
-2338029.5753 -3787817.5941 4362065.8946	-138700 199.741701
-2336990.3059 -3788458.8860 4362065.8946	-138700 200.990087
-2335950.8607 -3789099.8927 4362065.8946	-138700 202.238472
-2334911.2397 -3789740.6143 4362065.8946	-138700 203.486858
-2333871.4429 -3790381.0506 4362065.8946	-138700 204.735244
-2332831.4705 -3791021.2016 4362065.8946	-138700 205.983629
-2331791.2563 -3791661.1080 4362065.8946	-138700 207.232015
-2330750.9328 -3792300.6883 4362065.8946	-138700 208.480400
-2329710.4338 -3792939.9831 4362065.8946	-138700 209.728786
-2328669.7595 -3793578.9925 4362065.8946	-138700 210.977172
-2327628.9099 -3794217.7163 4362065.8946	-138700 212.225557
-2326587.8851 -3794856.1546 4362065.8946	-138700 213.473943
-2325546.6852 -3795494.3072 4362065.8946	-138700 214.722329
-2324505.3103 -3796132.1741 4362065.8946	-138700 215.970714
-2323463.7604 -3796769.7553 4362065.8946	-138700 217.219100
-2322422.0356 -3797407.0508 4362065.8946	-138700 218.467485
-2321380.1360 -3798044.0604 4362065.8946	-138700 219.715871
-2320338.0617 -3798680.7842 4362065.8946	-138700 220.964257
-2319295.8128 -3799317.2220 4362065.8946	-138700 222.212642
-2318253.3893 -3799953.3739 4362065.8946	-138700 223.461028
-2317210.7913 -3800589.2398 4362065.8946	-138700 224.709414
-2316167.9525 -3801224.8600 4362065.8946	-138700 225.957799
-2315125.0058 -3801860.1537 4362065.8946	-138700 227.206185
-2314081.8848 -3802495.1613 4362065.8946	-138700 228.454571
-2313038.5896 -3803129.8826 4362065.8946	-138700 229.702956
-2311995.1203 -3803764.3177 4362065.8946	-138700 230.951342
-2310951.4770 -3804398.4665 4362065.8946	-138700 232.199727
-2309907.6598 -3805032.3289 4362065.8946	-138700 233.448113
-2308863.6687 -3805665.9050 4362065.8946	-138700 234.696499
-2307819.5038 -3806299.1946 4362065.8946	-138700 235.944884
-2306775.1653 -3806932.1977 4362065.8946	-138700 237.193270
-2305730.6531 -3807564.9143 4362065.8946	-138700 238.441656
-2304685.9673 -3808197.3443 4362065.8946	-138700 239.690041
-2303641.1081 -3808829.4876 4362065.8946	-138700 240.938427
-2302596.0755 -3809461.3443 4362065.8946	-138700 242.186812
-2301550.8696 -3810092.9143 4362065.8946	-138700 243.435198
-2300505.4905 -3810724.1975 4362065.8946	-138700 244.683584
-2299459.8717 -3811355.2340 4362065.8946	-138700 245.931969
-2298414.1463 -3811985.9434 4362065.8946	-138700 247.180355
-2297368.2479 -3812616.3660 4362065.8946	-138700 248.428741
-2296322.1767 -3813246.5016 4362065.8946	-138700 249.677126
-2295275.9325 -3813876.3502 4362065.8946	-138700 250.925512
-2294229.5157 -3814505.9117 4362065.8946	-138700 252.173898
-2293182.9261 -3815135.1861 4362065.8946	-138700 253.422283
-2292136.1639 -3815764.1734 4362065.8946	-138700 254.670669
-2291089.2293 -3816392.8734 4362065.8946	-138700 255.919054
-2290042.1221 -3817021.2863 4362065.8946	-138700 257.167440
-2288994.8426 -3817649.4118 4362065.8946	-138700 258.415826
-2287947.3909 -3818277.2500 4362065.8946	-138700 259.664211
-2286899.7669 -3818904.8007 4362065.8946	-138700 260.912597
-2285851.9708 -3819532.0641 4362065.8946	-138700 262.160983
-2284804.0026 -3820159.0399 4362065.8946	-138700 263.409368
-2283755.8625 -3820785.7283 4362065.8946	-138700 264.657754
-2282707.4838 -3821412.1689 4362065.8946	-138700 265.906139
-2281658.9999 -3822038.2820 4362065.8946	-138700 267.154525
-2280610.3444 -3822664.1074 4362065.8946	-138700 268.402911
-2279561.5171 -3823289.6451 4362065.8946	-138700 269.651296
-2278512.5183 -3823914.8951 4362065.8946	-138700 270.899682
-2277463.3480 -3824539.8572 4362065.8946	-138700 272.148068
-2276414.0063 -3825164.5315 4362065.8946	-138700 273.396453
-2275364.4932 -3825788.9178 4362065.8946	-138700 274.644839
-2274314.8089 -3826413.0163 4362065.8946	-138700 275.893224
-2273264.9534 -3827036.8267 4362065.8946	-138700 277.141610
-2272214.9268 -3827660.3490 4362065.8946	-138700 278.389996
-2271164.7292 -3828283.5833 4362065.8946	-138700 279.638381
-2270114.3606 -3828906.5294 4362065.8946	-138700 280.886767
-2269063.8212 -3829529.1873 4362065.8946	-138700 282.135153
-2268013.1109 -3830151.5570 4362065.8946	-138700 283.383538
-2266962.2300 -3830773.6384 4362065.8946	-138700 284.631924
-2265911.1116 -3831395.4710 4362065.8946	-138700 285.880310
-2264859.8895 -3832016.9757 4362065.8946	-138700 287.128695
-2263808.4969 -3832638.1919 4362065.8946	-138700 288.377081
-2262756.9339 -3833259.1197 4362065.8946	-138700 289.625466
-2261705.2006 -3833879.7590 4362065.8946	-138700 290.873852
-2260653.2971 -3834500.1097 4362065.8946	-138700 292.122238
-2259601.2234 -3835120.1718 4362065.8946	-138700 293.370623
-2258548.9797 -3835739.9452 4362065.8946	-138700 294.619009
-2257496.5660 -3836359.4299 4362065.8946	-138700 295.867395
-2256443.9823 -3836978.6259 4362065.8946	-138700 297.115780
-2255391.2288 -3837597.5331 4362065.8946	-138700 298.364166
-2254338.3056 -3838216.1514 4362065.8946	-138700 299.612551
-2253285.2126 -3838834.4808 4362065.8946	-138700 300.860937
-2252231.9501 -3839452.5214 4362065.8946	-138700 302.109323
-2251178.5181 -3840070.2729 4362065.8946	-138700 303.357708
-2250124.8496 -3840687.7746 4362065.8946	-138700 304.606094
-2249071.0787 -3841304.9480 4362065.8946	-138700 305.854480
-2248017.1386 -3841921.8323 4362065.8946	-138700 307.102865
-2246963.0293 -3842538.4274 4362065.8946	-138700 308.351251
-2245908.7508 -3843154.7333 4362065.8946	-138700 309.599637
-2244854.3033 -3843770.7499 4362065.8946	-138700 310.848022
-2243799.6869 -3844386.4772 4362065.8946	-138700 312.096408
-2242744.9015 -3845001.9152 4362065.8946	-138700 313.344793
-2241689.9474 -3845617.0637 4362065.8946	-138700 314.593179
-2240634.8245 -3846231.9228 4362065.8946	-138700 315.841565
-2239579.5330 -3846846.4924 4362065.8946	-138700 317.089950
-2238524.0729 -3847460.7725 4362065.8946	-138700 318.338336
-2237468.4443 -3848074.7630 4362065.8946	-138700 319.586722
-2236412.6473 -3848688.4638 4362065.8946	-138700 320.835107
-2235356.6820 -3849301.8750 4362065.8946	-138700 322.083493
-2234300.5485 -3849914.9965 4362065.8946	-138700 323.331878
-2233244.1796 -3850527.8671 4362065.8946	-138700 324.580264
-2232187.7097 -3851140.4089 4362065.8946	-138700 325.828650
-2231131.0719 -3851752.6609 4362065.8946	-138700 327.077035
-2230074.2661 -3852364.6230 4362065.8946	-138700 328.325421
-2229017.2925 -3852976.2951 4362065.8946	-138700 329.573807
-2227960.1511 -3853587.6772 4362065.8946	-138700 330.822192
-2226902.8420 -3854198.7693 4362065.8946	-138700 332.070578
-2225845.3653 -3854809.5712 4362065.8946	-138700 333.318964
-2224787.7211 -3855420.0831 4362065.8946	-138700 334.567349
-2223729.9094 -3856030.3047 4362065.8946	-138700 335.815735
-2222671.9304 -3856640.2361 4362065.8946	-138700 337.064120
-2221613.7840 -3857249.8772 4362065.8946	-138700 338.312506
-2220555.4705 -3857859.2280 4362065.8946	-138700 339.560892
-2219496.9898 -3858468.2885 4362065.8946	-138700 340.809277
-2218438.3420 -3859077.0585 4362065.8946	-138700 342.057663
-2217379.5273 -3859685.5381 4362065.8946	-138700 343.306049
-2216320.4783 -3860293.7658 4362065.8946	-138700 344.554434
-2215261.3299 -3860901.6643 4362065.8946	-138700 345.802820
-2214202.0147 -3861509.2722 4362065.8946	-138700 347.051205
-2213142.5329 -3862116.5894 4362065.8946	-138700 348.299591
-2212082.8844 -3862723.6160 4362065.8946	-138700 349.547977
-2211023.0695 -3863330.3518 4362065.8946	-138700 350.796362
-2209963.0882 -3863936.7968 4362065.8946	-138700 352.044748
-2208902.9405 -3864542.9510 4362065.8946	-138700 353.293134
-2207842.6266 -3865148.8143 4362065.8946	-138700 354.541519
-2206782.1465 -3865754.3868 4362065.8946	-138700 355.789905
-2205721.5003 -3866359.6682 4362065.8946	-138700 357.038291
-2204660.6881 -3866964.6587 4362065.8946	-138700 358.286676
-2203599.7099 -3867569.3580 4362065.8946	-138700 359.535062
-2202538.5659 -3868173.7663 4362065.8946	-138700 360.783447
-2201477.2561 -3868777.8835 4362065.8946	-138700 362.031833
-2200415.7806 -3869381.7094 4362065.8946	-138700 363.280219
-2199354.0720 -3869985.2825 4362065.8946	-138700 364.528604
-2198292.2653 -3870588.5259 4362065.8946	-138700 365.776990
-2197230.2932 -3871191.4780 4362065.8946	-138700 367.025376
-2196168.1557 -3871794.1387 4362065.8946	-138700 368.273761
-2195105.8529 -3872396.5080 4362065.8946	-138700 369.522147
-2194043.3849 -3872998.5859 4362065.8946	-138700 370.770532
-2192980.7517 -3873600.3722 4362065.8946	-138700 372.018918
-2191917.9535 -3874201.8670 4362065.8946	-138700 373.267304
-2502756.4707 -3682694.3130 4363395.7288	-136800 0.000000
-2501746.0356 -3683380.8014 4363395.7288	-136800 1.248386
-2500735.4121 -3684067.0125 4363395.7288	-136800 2.496771
-2499724.6005 -3684752.9464 4363395.7288	-136800 3.745157
-2498713.6007 -3685438.6029 4363395.7288	-136800 4.993543
-2497702.4129 -3686123.9821 4363395.7288	-136800 6.241928
-2496691.0370 -3686809.0838 4363395.7288	-136800 7.490314
-2495679.4732 -3687493.9080 4363395.7288	-136800 8.738699
-2494667.6572 -3688178.4981 4363395.7288	-136800 9.987085
-2493655.7179 -3688862.7672 4363395.7288	-136800 11.235471
-2492643.5908 -3689546.7586 4363395.7288	-136800 12.483856
-2491631.2761 -3690230.4723 4363395.7288	-136800 13.732242
-2490618.7739 -3690913.9082 4363395.7288	-136800 14.980628
-2489606.0842 -3691597.0663 4363395.7288	-136800 16.229013
-2488593.2071 -3692279.9466 4363395.7288	-136800 17.477399
-2487580.1427 -3692962.5490 4363395.7288	-136800 18.725784
-2486566.8911 -3693644.8734 4363395.7288	-136800 19.974170
-2485553.4523 -3694326.9198 4363395.7288	-136800 21.222556
-2484539.8264 -3695008.6881 4363395.7288	-136800 22.470941
-2483526.0136 -3695690.1783 4363395.7288	-136800 23.719327
-2482512.0138 -3696371.3904 4363395.7288	-136800 24.967713
-2481497.8272 -3697052.3242 4363395.7288	-136800 26.216098
-2480483.4537 -3697732.9798 4363395.7288	-136800 27.464484
-2479468.8936 -3698413.3571 4363395.7288	-136800 28.712870
-2478454.0823 -3699093.4992 4363395.7288	-136800 29.961255
-2477439.1490 -3699773.3197 4363395.7288	-136800 31.209641
-2476424.0293 -3700452.8617 4363395.7288	-136800 32.458026
-2475408.7231 -3701132.1251 4363395.7288	-136800 33.706412
-2474393.2307 -3701811.1100 4363395.7288	-136800 34.954798
-2473377.5519 -3702489.8163 4363395.7288	-136800 36.203183
-2472361.6871 -3703168.2439 4363395.7288	-136800 37.451569
-2471345.6361 -3703846.3928 4363395.7288	-136800 38.699955
-2470329.3991 -3704524.2629 4363395.7288	-136800 39.948340
-2469312.9762 -3705201.8541 4363395.7288	-136800 41.196726
-2468296.3675 -3705879.1665 4363395.7288	-136800 42.445111
-2467279.5729 -3706556.1999 4363395.7288	-136800 43.693497
-2466262.5927 -3707232.9544 4363395.7288	-136800 44.941883
-2465245.4268 -3707909.4299 4363395.7288	-136800 46.190268
-2464228.0754 -3708585.6262 4363395.7288	-136800 47.438654
-2463210.5384 -3709261.5434 4363395.7288	-136800 48.687040
-2462192.7514 -3709937.2244 4363395.7288	-136800 49.935425
-2461174.8438 -3710612.5832 4363395.7288	-136800 51.183811
-2460156.7509 -3711287.6627 4363395.7288	-136800 52.432197
-2459138.4728 -3711962.4629 4363395.7288	-136800 53.680582
-2458120.0097 -3712636.9836 4363395.7288	-136800 54.928968
-2457101.3615 -3713311.2250 4363395.7288	-136800 56.177353
-2456082.5284 -3713985.1868 4363395.7288	-136800 57.425739
-2455063.5105 -3714658.8691 4363395.7288	-136800 58.674125
-2454044.3077 -3715332.2718 4363395.7288	-136800 59.922510
-2453024.9203 -3716005.3949 4363395.7288	-136800 61.170896
-2452005.3482 -3716678.2383 4363395.7288	-136800 62.419282
-2450985.5915 -3717350.8019 4363395.7288	-136800 63.667667
-2449965.6504 -3718023.0857 4363395.7288	-136800 64.916053
-2448945.5249 -3718695.0897 4363395.7288	-136800 66.164438
-2447925.2151 -3719366.8138 4363395.7288	-136800 67.412824
-2446904.7210 -3720038.2580 4363395.7288	-136800 68.661210
-2445883.9778 -3720709.4648 4363395.7288	-136800 69.909595
-2444863.1154 -3721380.3489 4363395.7288	-136800 71.157981
-2443842.0690 -3722050.9529 4363395.7288	-136800 72.406367
-2442820.8387 -3722721.2768 4363395.7288	-136800 73.654752
-2441799.4245 -3723391.3204 4363395.7288	-136800 74.903138
-2440777.8265 -3724061.0838 4363395.7288	-136800 76.151524
-2439756.0448 -3724730.5669 4363395.7288	-136800 77.399909
-2438734.0795 -3725399.7697 4363395.7288	-136800 78.648295
-2437711.9306 -3726068.6920 4363395.7288	-136800 79.896680
-2436689.5983 -3726737.3339 4363395.7288	-136800 81.145066
-2435667.0825 -3727405.6953 4363395.7288	-136800 82.393452
-2434644.3834 -3728073.7762 4363395.7288	-136800 83.641837
-2433621.5011 -3728741.5764 4363395.7288	-136800 84.890223
-2432598.4356 -3729409.0960 4363395.7288	-136800 86.138609
-2431575.1870 -3730076.3349 4363395.7288	-136800 87.386994
-2430551.6902 -3730743.3355 4363395.7288	-136800 88.635380
-2429528.0757 -3731410.0128 4363395.7288	-136800 89.883765
-2428504.2782 -3732076.4093 4363395.7288	-136800 91.132151
-2427480.2980 -3732742.5249 4363395.7288	-136800 92.380537
-2426456.1351 -3733408.3595 4363395.7288	-136800 93.628922
-2425431.7895 -3734073.9131 4363395.7288	-136800 94.877308
-2424407.2614 -3734739.1857 4363395.7288	-136800 96.125694
-2423382.5508 -3735404.1771 4363395.7288	-136800 97.374079
-2422357.6578 -3736068.8874 4363395.7288	-136800 98.622465
-2421332.5825 -3736733.3166 4363395.7288	-136800 99.870850
-2420307.3250 -3737397.4644 4363395.7288	-136800 101.119236
-2419281.8852 -3738061.3310 4363395.7288	-136800 102.367622
-2418256.2634 -3738724.9162 4363395.7288	-136800 103.616007
-2417230.4596 -3739388.2200 4363395.7288	-136800 104.864393
-2416204.4738 -3740051.2423 4363395.7288	-136800 106.112779
-2415178.3062 -3740713.9832 4363395.7288	-136800 107.361164
-2414151.8914 -3741376.4846 4363395.7288	-136800 108.609550
-2413125.3603 -3742038.6622 4363395.7288	-136800 109.857936
-2412098.6475 -3742700.5583 4363395.7288	-136800 111.106321
-2411071.7532 -3743362.1726 4363395.7288	-136800 112.354707
-2410044.6774 -3744023.5051 4363395.7288	-136800 113.603092
-2409017.4202 -3744684.5559 4363395.7288	-136800 114.851478
-2407989.9817 -3745345.3248 4363395.7288	-136800 116.099864
-2406962.3620 -3746005.8118 4363395.7288	-136800 117.348249
-2405934.5611 -3746666.0169 4363395.7288	-136800 118.596635
-2404906.5791 -3747325.9400 4363395.7288	-136800 119.845021
-2403878.4161 -3747985.5810 4363395.7288	-136800 121.093406
-2402850.0721 -3748644.9399 4363395.7288	-136800 122.341792
-2401821.5473 -3749304.0166 4363395.7288	-136800 123.590177
-2400792.8417 -3749962.8112 4363395.7288	-136800 124.838563
-2399763.9554 -3750621.3235 4363395.7288	-136800 126.086949
-2398734.8885 -3751279.5535 4363395.7288	-136800 127.335334
-2397705.5756 -3751937.5430 4363395.7288	-136800 128.583720
-2396676.1477 -3752595.2083 4363395.7288	-136800 129.832106
-2395646.5394 -3753252.5911 4363395.7288	-136800 131.080491
-2394616.7507 -3753909.6914 4363395.7288	-136800 132.328877
-2393586.7819 -3754566.5092 4363395.7288	-136800 133.577263
-2392556.6329 -3755223.0444 4363395.7288	-136800 134.825648
-2391526.3037 -3755879.2969 4363395.7288	-136800 136.074034
-2390495.7946 -3756535.2667 4363395.7288	-136800 137.322419
-2389465.1056 -3757190.9538 4363395.7288	-136800 138.570805
-2388434.2367 -3757846.3581 4363395.7288	-136800 139.819191
-2387403.1881 -3758501.4796 4363395.7288	-136800 141.067576
-2386371.9597 -3759156.3181 4363395.7288	-136800 142.315962
-2385340.5518 -3759810.8738 4363395.7288	-136800 143.564348
-2384308.9643 -3760465.1464 4363395.7288	-136800 144.812733
-2383277.1973 -3761119.1360 4363395.7288	-136800 146.061119
-2382245.2510 -3761772.8425 4363395.7288	-136800 147.309504
-2381213.0597 -3762426.3074 4363395.7288	-136800 148.557890
-2380180.7548 -3763079.4476 4363395.7288	-136800 149.806276
-2379148.2708 -3763732.3045 4363395.7288	-136800 151.054661
-2378115.6077 -3764384.8782 4363395.7288	-136800 152.303047
-2377082.7656 -3765037.1685 4363395.7288	-136800 153.551433
-2376049.7445 -3765689.1754 4363395.7288	-136800 154.799818
-2375016.5447 -3766340.8989 4363395.7288	-136800 156.048204
-2373983.1661 -3766992.3389 4363395.7288	-136800 157.296590
-2372949.6088 -3767643.4954 4363395.7288	-136800 158.544975
-2371915.8729 -3768294.3683 4363395.7288	-136800 159.793361
-2370881.9585 -3768944.9576 4363395.7288	-136800 161.041746
-2369847.8656 -3769595.2632 4363395.7288	-136800 162.290132
-2368813.5944 -3770245.2851 4363395.7288	-136800 163.538518
-2367779.1448 -3770895.0232 4363395.7288	-136800 164.786903
-2366744.5171 -3771544.4774 4363395.7288	-136800 166.035289
-2365709.6453 -3772193.6891 4363395.7288	-136800 167.283675
-2364674.6614 -3772842.5756 4363395.7288	-136800 168.532060
-2363639.4994 -3773491.1781 4363395.7288	-136800 169.780446
-2362604.1596 -3774139.4965 4363395.7288	-136800 171.028831
-2361568.6419 -3774787.5310 4363395.7288	-136800 172.277217
-2360532.9465 -3775435.2812 4363395.7288	-136800 173.525603
-2359497.0734 -3776082.7474 4363395.7288	-136800 174.773988
-2358461.0227 -3776729.9293 4363395.7288	-136800 176.022374
-2357424.7945 -3777376.8269 4363395.7288	-136800 177.270760
-2356388.3889 -3778023.4402 4363395.7288	-136800 178.519145
-2355351.8059 -3778669.7692 4363395.7288	-136800 179.767531
-2354315.0456 -3779315.8138 4363395.7288	-136800 181.015917
-2353278.1081 -3779961.5739 4363395.7288	-136800 182.264302
-2352240.9935 -3780607.0495 4363395.7288	-136800 183.512688
-2351203.7019 -3781252.2405 4363395.7288	-136800 184.761073
-2350166.2333 -3781897.1470 4363395.7288	-136800 186.009459
-2349128.5218 -3782541.8098 4363395.7288	-136800 187.257845
-2348090.6994 -3783186.1468 4363395.7288	-136800 188.506230
